country,university,policy,status,level,Group,Code,Question,quant_indicator,qual_answer,english_version,Answer3,Comment on coding,code_legible,uni_name,research,citations
USA,29,NA,Citations,Middle,MoRRIIndicators,GenderReviewers,gender of reviewers considered,0,NA,NA,NA,NA,Gender of reviewers,Syracuse University,29.6,78.1
USA,29,NA,Citations,Middle,Other,GenderBalanceReviewers (GE9),gender balance for reviewers/committees,0,NA,NA,NA,NA,Gender balance of reviewers,Syracuse University,29.6,78.1
USA,29,NA,Citations,Middle,MoRRIIndicators,CitizenScience (SL3),citizen science activities,0,NA,NA,NA,NA,Citizen science,Syracuse University,29.6,78.1
USA,29,NA,Citations,Middle,MoRRIIndicators,PublicEngagement (PE1),impact type 1) public engagement,0,NA,NA,NA,NA,Engagement with the public,Syracuse University,29.6,78.1
USA,29,NA,Citations,Middle,MoRRIIndicators,PolicyMakers (PE2),impact type 2) interactions with policy makers,0,NA,NA,NA,NA,Engagement with policy makers,Syracuse University,29.6,78.1
USA,29,NA,Citations,Middle,OtherIndicators,Industry,impact type 3) interactions with industry,0,NA,NA,NA,NA,Engagement with industry,Syracuse University,29.6,78.1
USA,29,NA,Citations,Middle,MoRRIIndicators,OpenAccess (OA1),open access publishing,0,NA,NA,NA,NA,Open access,Syracuse University,29.6,78.1
USA,29,NA,Citations,Middle,MoRRIIndicators,Data (OA2),data publication and/or sharing,0,NA,NA,NA,NA,Data,Syracuse University,29.6,78.1
USA,29,NA,Citations,Middle,OtherIndicators,Software,contributions to scientific software,0,NA,NA,NA,NA,Software,Syracuse University,29.6,78.1
USA,29,NA,Citations,Middle,Bibliometrics,JournalMetrics,"journal based metrics, e.g. impact factor, journal ranking quartiles",0,NA,NA,NA,NA,Journal metrics,Syracuse University,29.6,78.1
USA,29,NA,Citations,Middle,Bibliometrics,Citations,"citations (person-based metrics: h-index, number of citations etc)",0,NA,NA,NA,NA,Citations,Syracuse University,29.6,78.1
USA,29,NA,Citations,Middle,Bibliometrics,NumPublications,number of publications and/or publication list (quantity),0,NA,NA,NA,NA,Number of publications,Syracuse University,29.6,78.1
USA,29,NA,Citations,Middle,Bibliometrics,PublicationQuality,"an attemp to review quality instead of quantity of publications, i.e. a request for key publications, writing samples, etc.",1,"Scholarship, as measured by peer recognition of its originality, impact on, and importance to the development of the field(s) or relevant disciplines, is demonstrated most typically by refereed publications—in journals, books of high quality, or other
influential venues. It can also be demonstrated by high quality publications in other non- refereed but influential journals.","Scholarship, as measured by peer recognition of its originality, impact on, and importance to the development of the field(s) or relevant disciplines, is demonstrated most typically by refereed publications—in journals, books of high quality, or other
influential venues. It can also be demonstrated by high quality publications in other non- refereed but influential journals.",NA,NA,Publication quality,Syracuse University,29.6,78.1
USA,29,NA,Citations,Middle,ServicesToScientificCommunity,PeerReview,peer review and editor activities,0,NA,NA,NA,NA,Review & editorial activities,Syracuse University,29.6,78.1
USA,29,NA,Citations,Middle,ServicesToScientificCommunity,Service to profession,"conference organisation, participation in PhD committees or other community services",1,"Service includes membership or leadership on committees at program, department, School/College, or University levels as appropriate to the faculty member’s rank, as well as administrative functions or other leadership roles.","Service includes membership or leadership on committees at program, department, School/College, or University levels as appropriate to the faculty member’s rank, as well as administrative functions or other leadership roles.",NA,NA,Service to profession,Syracuse University,29.6,78.1
USA,29,NA,Citations,Middle,Patents,Patents,patenting discoveries/inventions,1,"through such activities as editing, translation, the acquisition of significant patents, the compilation of information, and the development of materials that make information more accessible to researchers, other scholars, practitioners, and the public; and lecturing in professional and other public forums.","through such activities as editing, translation, the acquisition of significant patents, the compilation of information, and the development of materials that make information more accessible to researchers, other scholars, practitioners, and the public; and lecturing in professional and other public forums.",NA,NA,Patents,Syracuse University,29.6,78.1
USA,3,NA,Research,Low,Metadata,PolicyDate,When did the policy come into effect?,1072018,NA,NA,NA,NA,NA,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,Metadata,PositionEvaluated,"Which position level is evaluated in the policy, e.g. tenure track, professor, lecturer, senior lecturer, various (different positions at once),...",academics,NA,NA,NA,NA,NA,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,Metadata,PolicyType,"Describe the type of policy in one sentence (specify if it's for evaluation, promotion, applies to both hiring and promotion simultaneously etc).",promotion,tenure,tenure,NA,NA,NA,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,MoRRIIndicators,GenderEquality (GE1),gender equality (or equivalent process),0,NA,NA,NA,NA,Gender equality,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,MoRRIIndicators,GenderReviewers,gender of reviewers considered,0,NA,NA,NA,NA,Gender of reviewers,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,Other,GenderBalanceReviewers (GE9),gender balance for reviewers/committees,0,NA,NA,NA,NA,Gender balance of reviewers,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,MoRRIIndicators,CitizenScience (SL3),citizen science activities,0,NA,NA,NA,NA,Citizen science,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,MoRRIIndicators,PublicEngagement (PE1),impact type 1) public engagement,0,NA,NA,NA,NA,Engagement with the public,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,MoRRIIndicators,PolicyMakers (PE2),impact type 2) interactions with policy makers,0,NA,NA,NA,NA,Engagement with policy makers,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,OtherIndicators,Industry,impact type 3) interactions with industry,0,NA,NA,NA,NA,Engagement with industry,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,MoRRIIndicators,OpenAccess (OA1),open access publishing,0,NA,NA,NA,NA,Open access,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,MoRRIIndicators,Data (OA2),data publication and/or sharing,0,NA,NA,NA,NA,Data,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,OtherIndicators,Software,contributions to scientific software,0,NA,NA,NA,NA,Software,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,Bibliometrics,JournalMetrics,"journal based metrics, e.g. impact factor, journal ranking quartiles",0,NA,NA,NA,NA,Journal metrics,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,Bibliometrics,Citations,"citations (person-based metrics: h-index, number of citations etc)",1,"Supplemental data, such as journal acceptance rates, impact ratings, and citations, should be included in unit guidelines if important to the discipline","Supplemental data, such as journal acceptance rates, impact ratings, and citations, should be included in unit guidelines if important to the discipline",NA,NA,Citations,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,Bibliometrics,NumPublications,number of publications and/or publication list (quantity),0,NA,NA,NA,NA,Number of publications,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,Bibliometrics,PublicationQuality,"an attemp to review quality instead of quantity of publications, i.e. a request for key publications, writing samples, etc.",0,NA,NA,NA,NA,Publication quality,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,ServicesToScientificCommunity,PeerReview,peer review and editor activities,0,NA,NA,NA,NA,Review & editorial activities,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,ServicesToScientificCommunity,Service to profession,"conference organisation, participation in PhD committees or other community services",1,"Supervising an inquiry or investigation conducted by an undergraduate that an original intellectual, technical, or creative contribution to the discipline or practice, or applied research, where the student uses discipline-appropriate data to address a research question/problem for which no clear answer exists may also meet the criteria. Nevertheless, the candidate fortenure must demonstrate a commitment and ability to contribute to the university, college, and department/school through participation in collegial decision-making and service as well as demonstrated willingness to abide by university rules and the outcomes of collegial decisions. In some colleges, criteria for tenure may also specify the demonstration of willingness and ability to contribute to the community (including, for example, the public schools) or the discipline.","Supervising an inquiry or investigation conducted by an undergraduate that an original intellectual, technical, or creative contribution to the discipline or practice, or applied research, where the student uses discipline-appropriate data to address a research question/problem for which no clear answer exists may also meet the criteria. Nevertheless, the candidate fortenure must demonstrate a commitment and ability to contribute to the university, college, and department/school through participation in collegial decision-making and service as well as demonstrated willingness to abide by university rules and the outcomes of collegial decisions. In some colleges, criteria for tenure may also specify the demonstration of willingness and ability to contribute to the community (including, for example, the public schools) or the discipline.",NA,NA,Service to profession,Florida Atlantic University,19.1,37.5
USA,3,NA,Research,Low,Patents,Patents,patenting discoveries/inventions,0,NA,NA,NA,NA,Patents,Florida Atlantic University,19.1,37.5
USA,30,NA,Citations,Middle,Metadata,PolicyDate,When did the policy come into effect?,0,NA,NA,NA,NA,NA,Temple University,23.5,79.3
USA,30,NA,Citations,Middle,Metadata,PositionEvaluated,"Which position level is evaluated in the policy, e.g. tenure track, professor, lecturer, senior lecturer, various (different positions at once),...",promotion,NA,NA,NA,NA,NA,Temple University,23.5,79.3
USA,30,NA,Citations,Middle,Metadata,PolicyType,"Describe the type of policy in one sentence (specify if it's for evaluation, promotion, applies to both hiring and promotion simultaneously etc).",assistant professor,associate professor,associate professor,professor,NA,NA,Temple University,23.5,79.3
USA,30,NA,Citations,Middle,MoRRIIndicators,GenderEquality (GE1),gender equality (or equivalent process),0,NA,NA,NA,NA,Gender equality,Temple University,23.5,79.3
